OBJECTID,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ICAO_ID
388,32,48,21,N,32.80583333,113,30,25,W,-113.5069444,
389,35,47,19.92,N,35.78886666,114,7,55.55,W,-114.1320972,
390,31,20,33.37,N,31.34260277,109,30,23.236,W,-109.5064544,KDGL
391,31,30,8,N,31.50222222,109,23,28,W,-109.3911111,
392,31,22,16.73,N,31.37131388,109,41,23.83,W,-109.6899528,
393,31,28,8.2,N,31.46894444,109,36,13.5,W,-109.60375,KDUG
394,32,41,22.21,N,32.68950277,111,32,57.55,W,-111.5493194,
395,32,48,24.199,N,32.80672194,111,35,11.855,W,-111.5866264,
396,32,39,39.05,N,32.66084722,111,40,53.51,W,-111.6815306,
397,32,44,12.3,N,32.73675,111,32,57.9012,W,-111.549417,
398,35,8,25.137,N,35.14031583,111,40,9.269,W,-111.6692414,KFLG
399,35,13,25.041,N,35.2236225,111,34,59.577,W,-111.5832158,
400,35,12,29.88,N,35.2083,111,38,35.21,W,-111.6431139,
401,31,35,18.5,N,31.58847222,110,20,39.8,W,-110.3443889,KFHU
402,33,1,49.8679,N,33.03051886,109,59,8.1423,W,-109.9855951,
403,32,57,36.61,N,32.96016944,112,40,25.095,W,-112.6736375,
404,33,6,45,N,33.1125,112,39,42,W,-112.6616667,
405,32,53,6.9,N,32.88525,112,48,58.7,W,-112.8163056,KGAX
406,32,53,16.25,N,32.88784722,112,43,10.595,W,-112.7196097,KGXF
407,33,17,16.77,N,33.28799166,111,45,7.63,W,-111.7521194,
408,33,31,48.148,N,33.53004111,112,12,59.553,W,-112.2165425,
409,33,31,36.9,N,33.52691666,112,17,42.5,W,-112.2951389,KGEU
410,33,36,30,N,33.60833333,112,10,46.55,W,-112.1795972,
411,33,32,5.86,N,33.53496111,112,22,59.544,W,-112.3832067,KLUF
412,33,21,11.3,N,33.35313888,110,40,2.5,W,-110.6673611,
413,33,33,12.167,N,33.55337972,111,26,41.476,W,-111.4448544,
414,33,34,57.17,N,33.58254722,111,21,26.467,W,-111.3573519,
415,33,35,27.36,N,33.59093333,111,20,37.1,W,-111.3436389,
416,33,33,8.163,N,33.5522675,111,32,56.483,W,-111.5490231,
417,33,27,40.72,N,33.46131111,112,21,9.94,W,-112.3527611,
418,33,25,23.8,N,33.42327777,112,22,31.3,W,-112.3753611,KGYR
419,35,57,8.5,N,35.95236111,112,8,49.1,W,-112.1469722,KGCN
420,35,39,2.035,N,35.65056527,112,8,53.131,W,-112.1480919,
421,31,54,33.2,N,31.90922222,111,7,15.5,W,-111.1209722,
422,31,48,26,N,31.80722222,111,0,34,W,-111.0094444,
423,35,28,30.44,N,35.47512222,113,46,9.09,W,-113.7691917,
424,34,37,0.5,N,34.61680555,110,37,40.66,W,-110.6279611,
425,31,26,0.357,N,31.4334325,110,5,2.277,W,-110.0839658,
426,34,56,26.6,N,34.94072222,110,8,18.6,W,-110.1385,
427,31,41,1.327,N,31.68370194,110,17,24.279,W,-110.2900775,
428,31,44,45,N,31.74583333,110,14,52,W,-110.2477778,
429,36,42,59.2,N,36.71644444,110,13,42.4,W,-110.2284444,
430,33,2,49.9,N,33.04719444,110,54,32.6,W,-110.9090556,
431,35,15,34.121,N,35.25947805,113,56,16.981,W,-113.9380503,KIGM
432,35,12,7,N,35.20194444,113,21,39,W,-113.3608333,
433,34,52,14.725,N,34.87075694,113,35,11.915,W,-113.5866431,
434,35,20,53.985,N,35.34832916,113,41,19.789,W,-113.6888303,
435,34,59,53.03,N,34.99806388,113,27,41.75,W,-113.4615972,
436,35,26,27.5822,N,35.44099505,113,48,53.5521,W,-113.8148756,
437,32,43,45.245,N,32.72923472,110,17,47.311,W,-110.2964753,
438,32,49,0,N,32.81666666,110,19,0,W,-110.3166667,
439,34,34,58,N,34.58277777,114,1,40,W,-114.0277778,
440,34,34,16.046,N,34.57112388,114,21,29.797,W,-114.3582769,KHII
441,34,28,52.043,N,34.48112305,114,20,20.837,W,-114.3391214,
442,34,30,36,N,34.51,114,20,39,W,-114.3441667,
443,33,20,59.6507,N,33.34990297,112,7,24.2712,W,-112.1234087,
444,32,31,15.13,N,32.52086944,111,20,8.86,W,-111.3357944,
445,32,17,41,N,32.29472222,111,20,40,W,-111.3444444,
446,32,30,35.4,N,32.50983333,111,19,31.2,W,-111.3253333,KMZJ
447,36,44,3.951,N,36.73443083,111,45,9.59,W,-111.7526639,
448,36,48,38.9,N,36.81080555,111,38,40,W,-111.6444444,
449,33,0,40,N,33.01111111,112,16,54,W,-112.2816667,
450,33,1,1.172,N,33.01699222,112,16,52.536,W,-112.28126,
451,32,59,48.174,N,32.996715,112,16,20.534,W,-112.2723706,
452,33,4,44.178,N,33.07893833,112,7,44.52,W,-112.1290333,
453,33,1,38.26,N,33.02729444,112,5,6.46,W,-112.0851278,
454,32,59,10.185,N,32.9861625,112,1,32.506,W,-112.0256961,
455,33,3,13.178,N,33.05366055,112,8,44.522,W,-112.1457006,
456,33,5,7.176,N,33.08532666,112,9,39.526,W,-112.1609794,
457,33,3,15,N,33.05416666,112,10,25,W,-112.1736111,
458,31,36,8.344,N,31.60231777,109,39,5.25,W,-109.6514583,
459,36,5,35.6,N,36.09322222,114,2,48.2,W,-114.0467222,
460,35,56,29.37,N,35.94149166,113,54,28.75,W,-113.9079861,
461,33,27,39.026,N,33.46084055,111,43,41.971,W,-111.7283253,KFFZ
462,33,23,22.29,N,33.389525,111,52,32.72,W,-111.8757556,
463,33,26,36.03,N,33.44334166,111,51,30.39,W,-111.8584417,
464,33,28,15.77,N,33.47104722,111,43,35.41,W,-111.7265028,
465,33,24,40.04,N,33.41112222,111,41,13.31,W,-111.6870306,
466,33,27,47.665,N,33.46324027,111,43,43.499,W,-111.7287497,
467,33,25,3.65,N,33.41768055,111,50,19.78,W,-111.8388278,
468,33,22,51.75,N,33.38104166,111,49,43.75,W,-111.8288194,
469,32,58,56.173,N,32.98227027,112,17,13.534,W,-112.2870928,
470,32,55,30,N,32.925,112,15,34,W,-112.2594444,
471,33,6,43,N,33.11194444,112,16,9,W,-112.2691667,
472,34,54,47.9,N,34.91330555,114,34,48.28,W,-114.5800778,
473,33,51,57.117,N,33.86586583,112,36,12.126,W,-112.6033683,
474,33,51,14.116,N,33.85392111,112,39,11.629,W,-112.6532303,
475,33,50,51.118,N,33.84753277,112,35,16.623,W,-112.5879508,
476,33,49,17.41,N,33.82150277,112,34,23.22,W,-112.5731167,
477,31,25,3.8,N,31.41772222,110,50,52.4,W,-110.8478889,KOLS
478,32,33,56.96,N,32.56582222,110,25,38.35,W,-110.4273194,
479,34,23,57.3031,N,34.39925086,110,31,46.6965,W,-110.5296379,
480,36,55,54.948,N,36.93193,111,58,10.637,W,-111.9696214,
481,36,55,33.85,N,36.92606944,111,26,54.062,W,-111.4483506,KPGA
482,31,22,9,N,31.36916666,110,7,30,W,-110.125,
483,34,8,59.4,N,34.14983333,114,16,4.2,W,-114.2678333,
484,34,8,13.33,N,34.13703611,114,17,5.72,W,-114.2849222,
485,34,55,53.832,N,34.93162,112,30,45.3492,W,-112.512597,
486,35,1,40.2393,N,35.02784425,112,40,28.048,W,-112.6744578,
487,34,15,24.609,N,34.25683583,111,20,21.32,W,-111.3392556,KPAN
488,34,16,4.13,N,34.26781388,111,14,19.15,W,-111.2386528,
489,35,59,10,N,35.98611111,113,49,0.9,W,-113.8169167,
490,36,6,29.938,N,36.10831611,113,12,47.748,W,-113.2132633,
491,35,31,38.045,N,35.52723472,113,14,51.01,W,-113.2475028,
492,35,34,19.972,N,35.57221444,113,17,32.748,W,-113.29243,
493,36,1,33.954,N,36.02609833,113,49,40.822,W,-113.8280061,
494,36,2,52.953,N,36.0480425,113,51,29.828,W,-113.8582856,
495,31,56,19,N,31.93861111,109,35,18,W,-109.5883333,
496,33,50,42.55,N,33.84515277,112,16,11.41,W,-112.2698361,
497,33,26,33.84,N,33.44273333,112,8,56.94,W,-112.14915,
498,33,35,35.48,N,33.59318888,111,58,44.33,W,-111.9789806,
499,33,31,30.28,N,33.52507777,112,6,6.17,W,-112.1017139,
500,33,27,54.156,N,33.46504333,112,3,36.532,W,-112.0601478,
501,33,24,25,N,33.40694444,112,4,20,W,-112.0722222,
502,33,28,32.152,N,33.47559777,112,13,25.554,W,-112.223765,
503,33,25,33.16,N,33.42587777,112,1,47.529,W,-112.0298692,
504,33,27,24.48,N,33.4568,112,1,37.19,W,-112.0269972,
505,33,27,54.156,N,33.46504333,112,3,28.532,W,-112.0579256,
506,33,34,40.147,N,33.57781861,112,7,16.547,W,-112.1212631,
507,33,41,17.9,N,33.68830555,112,4,57.2,W,-112.0825556,KDVT
508,33,38,21.39,N,33.639275,111,59,47.51,W,-111.9965306,
509,33,34,7.148,N,33.56865222,112,4,15.539,W,-112.0709831,
510,33,28,58.38,N,33.48288333,112,4,46.19,W,-112.0794972,
511,33,39,57.27,N,33.66590833,112,6,55.14,W,-112.1153167,
512,33,29,0.154,N,33.48337611,112,4,12.534,W,-112.0701483,
513,33,27,15.07,N,33.45418611,111,59,1.43,W,-111.9837306,
514,33,28,52.5,N,33.48125,112,2,24.5,W,-112.0401389,
515,32,59,25.975,N,32.99054861,111,55,8.045,W,-111.9189014,
516,33,28,42.82,N,33.47856111,112,2,29.4,W,-112.0415,
517,33,28,44.5,N,33.47902777,112,15,24.4,W,-112.2567778,
518,33,28,19.158,N,33.47198833,111,57,49.524,W,-111.9637567,
519,33,18,28.166,N,33.30782388,111,39,19.653,W,-111.6554592,KIWA
520,33,26,3.4,N,33.43427777,112,0,41.7,W,-112.0115833,KPHX
521,33,39,27.6,N,33.65766666,111,57,27.3,W,-111.9575833,
522,32,39,47.99,N,32.66333055,111,29,14.13,W,-111.4872583,KPCA
523,32,50,52.236,N,32.84784333,109,52,54.293,W,-109.8817481,
524,35,47,29.8,N,35.79161111,110,25,24.2,W,-110.4233889,
525,31,48,57.41,N,31.81594722,109,3,26.21,W,-109.0572806,
526,31,53,52.6,N,31.89794444,109,3,24.9,W,-109.0569167,
527,34,39,17.4,N,34.65483333,112,25,9.2,W,-112.4192222,KPRC
528,34,45,59.08,N,34.76641111,112,32,56.619,W,-112.5490608,
529,34,54,36.069,N,34.91001916,112,32,2.623,W,-112.5340619,
530,34,33,31.4604,N,34.558739,112,22,50.88,W,-112.3808,
531,34,42,29.52,N,34.7082,112,20,1.08,W,-112.3336333,
532,34,35,30.67,N,34.59185277,112,19,50.6,W,-112.3307222,
533,33,12,31.41,N,33.208725,111,37,2.065,W,-111.6172403,
534,33,15,5,N,33.25138888,111,31,5,W,-111.5180556,
535,32,31,40,N,32.52777777,111,11,45,W,-111.1958333,
536,34,39,3.08,N,34.65085555,111,47,17.543,W,-111.7882064,
537,33,40,10.38,N,33.66955,111,9,49.72,W,-111.1638111,
538,33,38,27.27,N,33.64090833,111,3,24.9,W,-111.0569167,
539,32,51,12.028,N,32.85334111,109,38,6.295,W,-109.6350819,KSAD
540,32,49,48.06,N,32.83001666,109,33,51.57,W,-109.564325,
541,32,49,17.94,N,32.82165,109,44,9.19,W,-109.7358861,
542,31,55,31.2,N,31.92533333,110,2,17.4,W,-110.0381667,
543,34,31,6.8,N,34.51855555,109,22,43.5,W,-109.37875,KSJN
544,31,57,23,N,31.95638888,110,59,8,W,-110.9855556,
545,33,45,33.111,N,33.7591975,113,36,55.745,W,-113.6154847,
546,33,46,41,N,33.77805555,113,38,30,W,-113.6416667,
547,33,47,14.7,N,33.78741666,113,38,32.7,W,-113.6424167,
548,32,30,58.7,N,32.51630555,114,41,54.2,W,-114.6983889,
549,32,38,11.185,N,32.63644027,110,38,50.2356,W,-110.6472877,
550,33,37,22.4,N,33.62288888,111,54,37.9,W,-111.9105278,KSDL
551,33,40,12,N,33.67,111,55,20,W,-111.9222222,
552,33,29,16.85,N,33.48801388,111,55,20.61,W,-111.9223917,
553,33,37,31.27,N,33.62535277,111,55,17.77,W,-111.9216028,
554,33,37,28.2,N,33.6245,111,55,16.8,W,-111.9213333,
555,33,37,30.5,N,33.62513888,111,55,18.2,W,-111.9217222,
556,33,37,56.08,N,33.63224444,111,54,23.8,W,-111.9066111,
557,33,37,30.55,N,33.62515277,111,55,5.86,W,-111.9182944,
558,33,37,48.4068,N,33.630113,111,54,32.4288,W,-111.909008,
559,33,37,46.59,N,33.62960833,111,54,27.34,W,-111.9075944,
560,33,34,52.91,N,33.58136388,111,53,6.65,W,-111.8851806,
561,33,47,3.52,N,33.78431111,112,7,48.16,W,-112.1300444,
562,34,50,54.921,N,34.84858916,111,47,18.411,W,-111.7884475,KSEZ
563,34,51,20,N,34.85555555,111,49,24,W,-111.8233333,
564,35,20,6.27,N,35.335075,112,53,11.39,W,-112.8864972,
565,35,22,59.995,N,35.38333194,113,18,2.741,W,-113.3007614,
566,31,55,57.3,N,31.93258333,111,53,39.3,W,-111.89425,
567,34,22,11,N,34.36972222,109,41,50,W,-109.6972222,
568,34,15,55.698,N,34.26547166,110,0,20.385,W,-110.0056625,KSOW
569,34,21,8.143,N,34.35226194,109,58,12.396,W,-109.97011,
570,34,12,9.98,N,34.20277222,110,1,7.79,W,-110.0188306,
571,34,15,17.42,N,34.25483888,110,0,0.11,W,-110.0000306,
572,31,33,6.77,N,31.55188055,110,16,17.94,W,-110.27165,
573,31,33,24,N,31.55666666,110,6,39,W,-110.1108333,
574,34,30,32.088,N,34.50891333,112,40,47.635,W,-112.6798986,
575,32,45,44.241,N,32.76228916,109,39,12.282,W,-109.6534117,
576,32,36,13.09,N,32.60363611,114,40,4.79,W,-114.6679972,
577,32,33,25.38,N,32.55705,114,40,44.21,W,-114.6789472,
578,34,7,45.9,N,34.12941666,109,18,39.1,W,-109.3108611,KJTC
579,32,52,26.191,N,32.87394194,111,57,35.489,W,-111.9598581,
580,32,54,6.178,N,32.90171611,112,14,16.521,W,-112.2379225,
581,32,50,50,N,32.84722222,111,57,0,W,-111.95,
582,33,36,8.96,N,33.60248888,112,16,57.8,W,-112.2827222,
583,33,39,33.66,N,33.65935,112,22,24.54,W,-112.3734833,
584,31,53,10.9748,N,31.88638188,109,28,57.9484,W,-109.4827634,
585,36,11,29.933,N,36.19164805,113,5,32.737,W,-113.0924269,
586,33,16,40.202,N,33.27783388,111,7,37.434,W,-111.127065,
587,33,45,12,N,33.75333333,112,24,59,W,-112.4163889,
588,34,27,9.836,N,34.45273222,110,6,54.125,W,-110.1150347,KTYL
589,33,24,47.18,N,33.41310555,111,56,27.46,W,-111.9409611,
590,33,24,16.88,N,33.40468888,111,58,12.76,W,-111.9702111,
591,33,26,30.161,N,33.44171138,111,57,0.518,W,-111.9501439,
592,36,1,13.6,N,36.02044444,114,20,5.7,W,-114.3349167,
593,33,30,54.99,N,33.515275,112,15,20.56,W,-112.2557111,
594,33,26,59.153,N,33.44976472,112,13,47.553,W,-112.2298758,
595,31,40,16.725,N,31.6713125,110,1,17.455,W,-110.0215153,
596,31,36,2,N,31.60055555,110,4,7,W,-110.0686111,
597,33,30,10,N,33.50277777,112,47,9,W,-112.7858333,
598,33,28,55.14,N,33.48198333,113,0,7.659,W,-113.0021275,
599,33,32,2.137,N,33.53392694,112,57,36.651,W,-112.9601808,
600,33,23,52.63,N,33.39795277,113,12,54.53,W,-113.2151472,
601,33,32,6,N,33.535,112,51,12.5,W,-112.8534722,
602,33,23,44.3651,N,33.39565697,113,13,21.0977,W,-113.2225271,
603,36,5,33.5,N,36.09263888,111,22,59.1,W,-111.3830833,
604,31,37,10.6,N,31.61961111,110,2,50.5,W,-110.0473611,
605,32,15,5.87,N,32.25163055,110,52,45.59,W,-110.8793306,
606,32,10,44,N,32.17888888,110,44,23,W,-110.7397222,
607,32,14,30.74,N,32.24187222,110,56,47.22,W,-110.94645,
608,32,3,56.19,N,32.06560833,110,51,16.49,W,-110.8545806,
609,31,56,28,N,31.94111111,111,7,13,W,-111.1202778,
610,32,24,34.4,N,32.40955555,111,13,6.2,W,-111.2183889,KAVQ
611,32,13,41.7,N,32.22825,110,59,57.79,W,-110.9993861,
612,32,25,37.253,N,32.42701472,111,23,22.396,W,-111.3895544,
613,32,7,1.4455,N,32.11706819,110,56,29.2661,W,-110.9414628,KTUS
614,32,9,58.9119,N,32.16636441,110,52,59.4109,W,-110.8831697,KDMA
615,32,26,53.0218,N,32.44806161,111,0,6.3713,W,-111.0017698,
616,32,8,31.96,N,32.14221111,111,10,28.485,W,-111.1745792,KRYN
617,32,11,48.29,N,32.19674722,110,46,30.51,W,-110.7751417,
618,35,58,29.943,N,35.97498416,112,7,52.607,W,-112.1312797,
619,32,47,10.81,N,32.78633611,113,56,18.96,W,-113.9386,
620,32,43,24.3591,N,32.72343308,113,56,17.8982,W,-113.9383051,
621,33,50,52,N,33.84777777,113,34,13,W,-113.5702778,
622,35,42,59,N,35.71638888,114,28,48,W,-114.48,
623,35,43,18.395,N,35.72177638,114,27,1.94,W,-114.4505389,
624,35,43,5.73,N,35.71825833,114,29,12.2,W,-114.4867222,
625,33,48,38.19,N,33.81060833,109,59,8.677,W,-109.9857436,
626,36,15,23.4,N,36.2565,113,13,51.2,W,-113.2308889,
627,34,1,10.102,N,34.01947277,112,49,32.649,W,-112.8257358,
628,33,57,8.11,N,33.95225277,112,41,11.634,W,-112.686565,
629,33,44,34.39,N,33.74288611,112,46,6.69,W,-112.768525,
630,33,58,14.2656,N,33.97062933,112,47,42.3233,W,-112.7950898,
631,32,15,52.34,N,32.26453888,109,50,16.43,W,-109.8378972,
632,32,1,29,N,32.02472222,109,57,35,W,-109.9597222,
633,32,13,28.75,N,32.22465277,110,0,28.15,W,-110.0078194,
634,32,6,47,N,32.11305555,109,45,42,W,-109.7616667,
635,32,14,43.5,N,32.24541666,109,53,40.7,W,-109.8946389,
636,32,5,5.9406,N,32.0849835,109,42,4.128,W,-109.7011467,
637,35,18,19.777,N,35.30549361,112,11,39.652,W,-112.1943478,KCMR
638,35,39,7.4,N,35.65205555,109,4,2.6,W,-109.0673889,KRQE
639,35,1,18.875,N,35.02190972,110,43,21.0568,W,-110.7225158,KINW
640,33,22,48.96,N,33.38026666,112,52,20.5,W,-112.8723611,
641,34,9,29.151,N,34.1580975,110,56,7.449,W,-110.9354025,
642,34,5,37,N,34.09361111,110,55,58,W,-110.9327778,
643,34,6,8.69,N,34.10241388,110,57,37.21,W,-110.9603361,
644,34,41,29.14,N,34.69142777,114,5,51.86,W,-114.0977389,
645,32,39,23.666,N,32.65657388,114,36,21.554,W,-114.6059872,KNYL
646,32,41,1.04,N,32.68362222,114,38,6.21,W,-114.6350583,
647,32,40,7,N,32.66861111,114,26,21.5,W,-114.4393056,
648,32,51,52.49,N,32.86458055,114,23,34.71,W,-114.392975,KLGF
649,34,24,44.926,N,34.41247944,91,27,55.1,W,-91.46530555,
650,35,23,34.28,N,35.39285555,93,45,31.34,W,-93.75870555,
651,34,5,59.3,N,34.09980555,93,3,57.9,W,-93.06608333,KADF
652,34,7,24,N,34.12333333,93,20,59,W,-93.34972222,
653,33,43,25,N,33.72361111,94,8,43,W,-94.14527777,
654,36,15,53.6,N,36.26488888,91,33,45.6,W,-91.56266666,KCVK
655,35,17,18.54,N,35.28848333,91,21,31.14,W,-91.35865,
656,35,16,18.86,N,35.27190555,91,16,13.19,W,-91.27033055,
657,35,17,58.1,N,35.29947222,91,33,27.7,W,-91.55769444,
658,34,32,13.6896,N,34.537136,90,45,33.894,W,-90.759415,
659,35,43,34.4,N,35.72622222,91,38,50.8,W,-91.64744444,KBVX
660,35,46,1.63,N,35.76711944,91,38,7.57,W,-91.63543611,
661,35,24,2.61,N,35.400725,91,7,45.75,W,-91.129375,
662,35,8,0.321,N,35.1334225,93,28,30.674,W,-93.47518722,
663,36,24,20.45,N,36.40568055,94,10,24.75,W,-94.17354166,
664,34,35,25.4,N,34.59038888,92,28,46,W,-92.47944444,KSUZ
665,34,34,27.28,N,34.57424444,92,35,9.71,W,-92.58603055,
666,34,27,40.5,N,34.46125,92,34,36.5,W,-92.57680555,
667,36,20,41.273,N,36.34479805,94,13,10.23,W,-94.21950833,KVBT
668,36,20,20.44,N,36.33901111,94,11,25.78,W,-94.19049444,
669,36,22,52.831,N,36.38134194,93,37,28.345,W,-93.62454027,
670,36,21,33.27,N,36.35924166,93,33,3.25,W,-93.55090277,
671,36,19,41.7,N,36.32825,93,37,19.97,W,-93.62221388,
672,34,59,10.315,N,34.98619861,92,38,0.585,W,-92.63349583,
673,35,49,51.98,N,35.83110555,90,22,13.49,W,-90.37041388,
674,35,57,51.6,N,35.96433333,89,56,38.2,W,-89.94394444,KBYH
675,35,56,25.4905,N,35.94041402,89,49,50.8753,W,-89.83079869,KHKA
676,35,56,36.3,N,35.94341666,89,55,3.9,W,-89.91775,
677,35,8,58.2948,N,35.14952633,93,51,48.2024,W,-93.86338955,
678,34,49,33.1,N,34.82586111,90,32,36,W,-90.54333333,
679,34,56,0.5,N,34.93347222,93,31,2,W,-93.51722222,
680,34,52,49,N,34.88027777,91,10,35.2,W,-91.17644444,
681,36,27,53.33,N,36.46481388,93,52,9.42,W,-93.86928333,
682,35,3,34.49,N,35.05958055,92,4,55.25,W,-92.08201388,
683,35,2,28.56,N,35.04126666,92,6,3.66,W,-92.10101666,
684,34,54,37.63,N,34.91045277,92,0,25.1125,W,-92.00697569,
685,35,2,54.68,N,35.04852222,92,3,13.47,W,-92.05374166,
686,36,9,56.629,N,36.16573027,92,8,43.121,W,-92.14531138,
687,33,37,22.1,N,33.62280555,92,45,48.2,W,-92.76338888,KCDH
688,33,34,35.6996,N,33.57658322,92,50,10.3103,W,-92.8361973,
689,34,50,48.925,N,34.84692361,92,18,0.51,W,-92.30014166,KRBM
690,34,48,29.6,N,34.80822222,91,42,43.6,W,-91.71211111,
691,34,46,41.955,N,34.77832083,91,47,56.18,W,-91.79893888,
692,35,49,37.1061,N,35.82697391,90,54,28.7711,W,-90.90799197,
693,36,16,40.47,N,36.27790833,94,11,47.76,W,-94.1966,
694,36,22,59,N,36.38305555,94,17,38,W,-94.29388888,
695,35,7,21.65,N,35.12268055,93,12,11.29,W,-93.20313611,
696,35,50,0,N,35.83333333,91,26,0,W,-91.43333333,
697,35,22,15,N,35.37083333,90,45,2,W,-90.75055555,
698,35,12,57.31,N,35.21591944,93,18,17.64,W,-93.3049,
699,34,38,48.008,N,34.64666888,91,23,40.994,W,-91.39472055,
700,35,28,14.441,N,35.47067805,93,25,37.766,W,-93.42715722,
701,35,27,40.33,N,35.46120277,93,26,43.28,W,-93.44535555,
702,35,35,51.9,N,35.59775,92,27,5.7,W,-92.45158333,KCCA
703,35,33,35.91,N,35.559975,92,27,6.48,W,-92.4518,
704,35,39,2.5885,N,35.65071902,92,24,13.7266,W,-92.40381294,
705,35,7,12.188,N,35.12005222,90,49,35.405,W,-90.82650138,KDRP
706,35,9,4,N,35.15111111,90,48,56,W,-90.81555555,
707,35,5,7.75,N,35.08548611,92,27,29.92,W,-92.45831111,
708,35,3,17.31,N,35.05480833,92,21,14.554,W,-92.35404277,
709,35,13,57,N,35.2325,92,20,36,W,-92.34333333,
710,35,1,11.6,N,35.01988888,92,33,18.4,W,-92.55511111,KCXW
711,35,3,28.02,N,35.05778333,92,25,8.83,W,-92.41911944,
712,36,24,15.233,N,36.40423138,90,38,52.535,W,-90.64792638,
713,36,27,25.24,N,36.45701111,90,34,19.435,W,-90.57206527,
714,36,25,9.37,N,36.41926944,90,35,17.7,W,-90.58825,
715,36,18,51.87,N,36.31440833,92,32,33.84,W,-92.54273333,
716,34,31,37.84,N,34.52717777,91,52,21.59,W,-91.87266388,
717,35,16,0.316,N,35.26675444,90,21,0.357,W,-90.35009916,
718,33,10,42,N,33.17833333,91,52,48.7,W,-91.88019444,KCRT
719,33,8,30.43,N,33.14178611,91,56,0.47,W,-91.93346388,
720,35,3,16.68,N,35.05463333,93,22,58.76,W,-93.38298888,
721,35,5,14.145,N,35.0872625,93,25,44.127,W,-93.42892416,
722,35,3,18.3312,N,35.055092,93,23,20.2272,W,-93.388952,
723,35,14,0.31,N,35.23341944,93,10,21.17,W,-93.17254722,
724,36,20,37,N,36.34361111,94,26,41.4,W,-94.44483333,
725,34,2,49.2,N,34.047,94,23,57.7,W,-94.39936111,KDEQ
726,33,29,16.632,N,33.48795333,91,26,33.401,W,-91.44261138,
727,34,59,12.42,N,34.98678333,91,33,1.08,W,-91.5503,
728,34,16,43.71,N,34.27880833,91,20,19.06,W,-91.33862777,
729,34,15,44.2,N,34.26227777,91,18,27,W,-91.3075,
730,34,12,52,N,34.21444444,91,27,28,W,-91.45777777,
731,36,29,9.1531,N,36.48587586,92,51,47.4171,W,-92.86317141,
732,35,24,0.295,N,35.40008194,93,3,57.622,W,-93.06600611,
733,33,53,4.3,N,33.88452777,91,32,3.4,W,-91.53427777,
734,35,14,47.49,N,35.246525,90,27,41.19,W,-90.46144166,
735,34,19,16.31,N,34.32119722,90,51,27.61,W,-90.85766944,
736,34,8,39.2676,N,34.144241,90,59,32.1648,W,-90.992268,
737,34,22,34.4658,N,34.3762405,90,55,53.0544,W,-90.931404,
738,34,17,33.2214,N,34.2925615,90,59,44.5758,W,-90.9957155,
739,33,11,28.5,N,33.19125,92,39,47.6,W,-92.66322222,
740,33,13,17.83,N,33.22161944,92,40,13.4,W,-92.67038888,
741,33,13,16.4561,N,33.2212378,92,48,42.296,W,-92.81174888,KELD
742,35,3,38.001,N,35.06055583,92,6,57.9996,W,-92.116111,
743,34,33,11,N,34.55305555,92,5,29,W,-92.09138888,
744,33,3,0.24,N,33.05006666,91,20,26.63,W,-91.34073055,
745,36,24,0.49,N,36.40013611,93,44,37.24,W,-93.74367777,
746,36,18,55.25,N,36.31534722,93,39,59.68,W,-93.66657777,
747,36,25,47,N,36.42972222,93,41,44,W,-93.69555555,
748,36,25,53.2,N,36.43144444,93,41,57.5,W,-93.69930555,
749,36,20,39,N,36.34416666,93,49,54,W,-93.83166666,
750,36,0,18.344,N,36.00509555,94,10,12.228,W,-94.17006333,KFYV
751,36,16,53.685,N,36.28157916,94,18,27.956,W,-94.30776555,KXNA
752,36,5,52,N,36.09777777,94,18,27,W,-94.3075,
753,36,6,29.52,N,36.1082,94,9,31.56,W,-94.15876666,
754,35,29,1.5,N,35.48375,90,50,27.25,W,-90.84090277,
755,36,17,27.2,N,36.29088888,92,35,24.9,W,-92.59025,KFLP
756,36,22,2.1,N,36.36725,92,38,24.8,W,-92.64022222,
757,36,24,55,N,36.41527777,92,41,40,W,-92.69444444,
758,33,50,44.852,N,33.84579222,92,21,55.904,W,-92.36552888,
759,33,48,40.55,N,33.81126388,92,25,29.07,W,-92.42474166,
760,34,56,31.193,N,34.94199805,90,46,29.878,W,-90.77496611,KFCY
761,35,2,22,N,35.03944444,90,46,38,W,-90.77722222,
762,35,16,30.33,N,35.27509166,94,13,30.754,W,-94.22520944,KAZU
763,35,20,11.929,N,35.33664694,94,21,57.992,W,-94.36610888,KFSM
764,35,21,13.5,N,35.35375,94,21,7.39,W,-94.35205277,
765,35,22,23.37,N,35.37315833,94,25,9.6,W,-94.41933333,
766,36,23,33.78,N,36.39271666,93,54,45.43,W,-93.91261944,
767,36,17,58,N,36.29944444,94,35,5,W,-94.58472222,
768,36,16,57.275,N,36.28257638,94,28,25.55,W,-94.47376388,
769,34,18,0.9318,N,34.30025883,93,28,56.925,W,-93.48247916,
770,35,59,40.255,N,35.99451527,89,59,50.321,W,-89.99731138,
771,36,24,33.4,N,36.40927777,94,27,36.2,W,-94.46005555,
772,36,24,50,N,36.41388888,94,26,20,W,-94.43888888,
773,36,24,26,N,36.40722222,93,27,51,W,-93.46416666,
